billing_id,matter_id,attorney_id,billing_date,hours_worked,hourly_rate,amount,billable_status
4292,127,6,2022-11-12,28.5,311.18528947223797,8868.78,Billable
4293,127,7,2022-11-12,51.7,209.86584841970367,10850.06,Non-Billable
4294,127,6,2022-12-12,74.2,311.18528947223797,23089.95,Non-Billable
4295,127,7,2022-12-12,37.4,209.86584841970367,7848.98,Non-Billable
4296,127,6,2023-01-12,19.4,311.18528947223797,6036.99,Billable
4297,127,6,2023-02-12,66.6,311.18528947223797,20724.94,Non-Billable
4298,127,7,2023-02-12,50.3,209.86584841970367,10556.25,Billable
4299,127,6,2023-03-12,25.8,311.18528947223797,8028.58,Billable
4300,127,7,2023-03-12,34.0,209.86584841970367,7135.44,Billable
4301,127,6,2023-04-12,63.0,311.18528947223797,19604.67,Billable
4302,127,6,2023-05-12,21.0,311.18528947223797,6534.89,Billable
4303,127,7,2023-05-12,45.4,209.86584841970367,9527.91,Billable
4304,127,6,2023-07-12,15.4,311.18528947223797,4792.25,Billable
4305,127,7,2023-07-12,58.7,209.86584841970367,12319.13,Non-Billable
4306,127,7,2023-08-12,38.5,209.86584841970367,8079.84,Non-Billable
4307,127,7,2023-09-12,11.5,209.86584841970367,2413.46,Billable
4308,127,7,2023-10-12,40.0,209.86584841970367,8394.63,Non-Billable
4309,127,7,2023-11-12,18.2,209.86584841970367,3819.56,Billable
4310,127,6,2023-12-12,69.3,311.18528947223797,21565.14,Billable
4311,127,7,2023-12-12,71.2,209.86584841970367,14942.45,Billable
4312,127,6,2024-01-12,24.2,311.18528947223797,7530.68,Billable
4313,127,7,2024-01-12,52.5,209.86584841970367,11017.96,Billable
4314,127,6,2024-02-12,57.9,311.18528947223797,18017.63,Billable
4315,127,7,2024-02-12,62.2,209.86584841970367,13053.66,Billable
4316,127,6,2024-03-12,63.7,311.18528947223797,19822.5,Billable
4317,127,7,2024-03-12,34.9,209.86584841970367,7324.32,Billable
4318,127,6,2024-04-12,22.8,311.18528947223797,7095.02,Non-Billable
4319,127,6,2024-05-12,44.0,311.18528947223797,13692.15,Non-Billable
4320,127,7,2024-05-12,20.0,209.86584841970367,4197.32,Billable
4321,127,6,2024-06-12,68.2,311.18528947223797,21222.84,Billable
4322,127,7,2024-06-12,12.8,209.86584841970367,2686.28,Billable
4323,127,6,2024-07-12,48.8,311.18528947223797,15185.84,Non-Billable
4324,127,7,2024-07-12,64.6,209.86584841970367,13557.33,Billable
4325,127,7,2024-08-12,56.7,209.86584841970367,11899.39,Non-Billable
4326,127,6,2024-09-12,47.0,311.18528947223797,14625.71,Billable
4327,127,7,2024-10-12,60.7,209.86584841970367,12738.86,Billable
4328,128,11,2022-06-22,58.6,210.1115011743209,12312.53,Non-Billable
4329,128,6,2022-06-22,45.5,311.18528947223797,14158.93,Non-Billable
4330,128,11,2022-07-22,14.5,210.1115011743209,3046.62,Billable
4331,128,11,2022-09-22,79.4,210.1115011743209,16682.85,Non-Billable
4332,128,6,2022-09-22,38.2,311.18528947223797,11887.28,Non-Billable
4333,128,11,2022-10-22,53.7,210.1115011743209,11282.99,Non-Billable
4334,128,6,2022-10-22,53.7,311.18528947223797,16710.65,Billable
4335,128,11,2022-11-22,56.0,210.1115011743209,11766.24,Non-Billable
4336,128,6,2022-11-22,63.2,311.18528947223797,19666.91,Non-Billable
4337,128,11,2022-12-22,57.5,210.1115011743209,12081.41,Billable
4338,128,11,2023-01-22,20.2,210.1115011743209,4244.25,Billable
4339,128,6,2023-01-22,54.6,311.18528947223797,16990.72,Non-Billable
4340,128,6,2023-02-22,17.2,311.18528947223797,5352.39,Billable
4341,128,11,2023-03-22,72.1,210.1115011743209,15149.04,Non-Billable
4342,128,6,2023-03-22,78.2,311.18528947223797,24334.69,Billable
4343,128,11,2023-04-22,72.3,210.1115011743209,15191.06,Billable
4344,128,11,2023-05-22,67.4,210.1115011743209,14161.52,Billable
4345,128,6,2023-05-22,64.3,311.18528947223797,20009.21,Billable
4346,128,11,2023-06-22,49.2,210.1115011743209,10337.49,Billable
4347,128,6,2023-06-22,59.0,311.18528947223797,18359.93,Non-Billable
4348,129,3,2022-10-01,12.1,356.50515929852793,4313.71,Billable
4349,129,8,2022-10-01,79.6,246.99098521619942,19660.48,Billable
4350,129,11,2022-10-01,25.4,210.1115011743209,5336.83,Non-Billable
4351,129,3,2022-11-01,73.6,356.50515929852793,26238.78,Non-Billable
4352,129,2,2022-11-01,19.7,209.86584841970367,4134.36,Non-Billable
4353,129,8,2022-11-01,68.5,246.99098521619942,16918.88,Billable
4354,129,11,2022-11-01,72.8,210.1115011743209,15296.12,Billable
4355,129,3,2022-12-01,18.2,356.50515929852793,6488.39,Billable
4356,129,7,2022-12-01,49.6,209.86584841970367,10409.35,Billable
4357,129,2,2022-12-01,48.4,209.86584841970367,10157.51,Billable
4358,129,8,2022-12-01,63.4,246.99098521619942,15659.23,Non-Billable
4359,129,11,2022-12-01,40.4,210.1115011743209,8488.5,Billable
4360,129,7,2023-01-01,50.1,209.86584841970367,10514.28,Billable
4361,129,2,2023-01-01,15.1,209.86584841970367,3168.97,Billable
4362,129,11,2023-01-01,39.8,210.1115011743209,8362.44,Non-Billable
4363,129,3,2023-02-01,71.8,356.50515929852793,25597.07,Billable
4364,129,7,2023-02-01,32.0,209.86584841970367,6715.71,Billable
4365,129,2,2023-02-01,62.5,209.86584841970367,13116.62,Billable
4366,129,8,2023-02-01,64.4,246.99098521619942,15906.22,Billable
4367,129,11,2023-02-01,26.8,210.1115011743209,5630.99,Billable
4368,129,3,2023-03-01,29.0,356.50515929852793,10338.65,Billable
4369,129,7,2023-03-01,68.3,209.86584841970367,14333.84,Billable
4370,129,2,2023-03-01,25.7,209.86584841970367,5393.55,Billable
4371,129,8,2023-03-01,46.0,246.99098521619942,11361.59,Non-Billable
4372,129,11,2023-03-01,72.0,210.1115011743209,15128.03,Billable
4373,129,3,2023-04-01,18.2,356.50515929852793,6488.39,Billable
4374,129,7,2023-04-01,15.3,209.86584841970367,3210.95,Non-Billable
4375,129,8,2023-04-01,67.6,246.99098521619942,16696.59,Billable
4376,129,7,2023-05-01,52.8,209.86584841970367,11080.92,Billable
4377,129,8,2023-05-01,15.1,246.99098521619942,3729.56,Non-Billable
4378,129,11,2023-05-01,41.7,210.1115011743209,8761.65,Billable
4379,129,3,2023-06-01,46.5,356.50515929852793,16577.49,Non-Billable
4380,129,7,2023-06-01,54.9,209.86584841970367,11521.64,Non-Billable
4381,129,8,2023-06-01,25.4,246.99098521619942,6273.57,Billable
4382,129,3,2023-07-01,40.8,356.50515929852793,14545.41,Non-Billable
4383,129,8,2023-07-01,41.4,246.99098521619942,10225.43,Billable
4384,129,11,2023-07-01,63.4,210.1115011743209,13321.07,Billable
4385,129,3,2023-08-01,51.7,356.50515929852793,18431.32,Billable
4386,129,2,2023-08-01,62.2,209.86584841970367,13053.66,Billable
4387,129,8,2023-08-01,67.8,246.99098521619942,16745.99,Billable
4388,129,11,2023-08-01,78.7,210.1115011743209,16535.78,Non-Billable
4389,129,3,2023-09-01,52.1,356.50515929852793,18573.92,Billable
4390,129,2,2023-09-01,57.2,209.86584841970367,12004.33,Billable
4391,129,2,2023-10-01,76.8,209.86584841970367,16117.7,Billable
4392,129,8,2023-10-01,75.1,246.99098521619942,18549.02,Billable
4393,129,11,2023-10-01,77.3,210.1115011743209,16241.62,Billable
4394,129,3,2023-11-01,74.9,356.50515929852793,26702.24,Billable
4395,129,2,2023-11-01,72.9,209.86584841970367,15299.22,Billable
4396,129,8,2023-11-01,15.5,246.99098521619942,3828.36,Billable
4397,129,7,2023-12-01,26.7,209.86584841970367,5603.42,Non-Billable
4398,129,2,2023-12-01,32.2,209.86584841970367,6757.68,Billable
4399,129,8,2023-12-01,50.1,246.99098521619942,12374.25,Billable
4400,129,11,2023-12-01,23.3,210.1115011743209,4895.6,Billable
4401,129,7,2024-01-01,30.8,209.86584841970367,6463.87,Billable
4402,129,2,2024-01-01,60.8,209.86584841970367,12759.84,Billable
4403,129,8,2024-01-01,32.6,246.99098521619942,8051.91,Billable
4404,129,11,2024-01-01,30.6,210.1115011743209,6429.41,Billable
4405,129,3,2024-02-01,16.6,356.50515929852793,5917.99,Billable
4406,129,8,2024-02-01,57.7,246.99098521619942,14251.38,Billable
4407,129,11,2024-02-01,47.4,210.1115011743209,9959.29,Billable
4408,129,3,2024-03-01,61.9,356.50515929852793,22067.67,Billable
4409,129,7,2024-03-01,21.9,209.86584841970367,4596.06,Billable
4410,129,8,2024-03-01,54.7,246.99098521619942,13510.41,Billable
4411,129,11,2024-03-01,51.2,210.1115011743209,10757.71,Billable
4412,129,2,2024-04-01,78.2,209.86584841970367,16411.51,Billable
4413,129,8,2024-04-01,33.8,246.99098521619942,8348.3,Billable
4414,129,11,2024-04-01,58.1,210.1115011743209,12207.48,Billable
4415,129,7,2024-05-01,67.8,209.86584841970367,14228.9,Non-Billable
4416,129,11,2024-05-01,48.0,210.1115011743209,10085.35,Billable
4417,129,3,2024-06-01,33.7,356.50515929852793,12014.22,Non-Billable
4418,129,7,2024-06-01,77.2,209.86584841970367,16201.64,Billable
4419,129,2,2024-06-01,59.2,209.86584841970367,12424.06,Non-Billable
4420,129,8,2024-06-01,40.0,246.99098521619942,9879.64,Non-Billable
4421,129,11,2024-06-01,18.3,210.1115011743209,3845.04,Billable
4422,129,3,2024-07-01,38.2,356.50515929852793,13618.5,Billable
4423,129,2,2024-07-01,64.6,209.86584841970367,13557.33,Billable
4424,129,8,2024-07-01,11.1,246.99098521619942,2741.6,Billable
4425,129,11,2024-07-01,20.1,210.1115011743209,4223.24,Non-Billable
4426,129,3,2024-08-01,22.6,356.50515929852793,8057.02,Non-Billable
4427,129,7,2024-08-01,57.2,209.86584841970367,12004.33,Billable
4428,129,2,2024-08-01,57.5,209.86584841970367,12067.29,Non-Billable
4429,129,8,2024-08-01,64.4,246.99098521619942,15906.22,Non-Billable
4430,129,11,2024-08-01,75.6,210.1115011743209,15884.43,Non-Billable
4431,130,7,2023-01-29,63.9,209.86584841970367,13410.43,Billable
4432,130,3,2023-01-29,32.9,356.50515929852793,11729.02,Billable
4433,130,2,2023-01-29,62.8,209.86584841970367,13179.58,Billable
4434,130,7,2023-02-28,47.4,209.86584841970367,9947.64,Non-Billable
4435,130,3,2023-02-28,52.6,356.50515929852793,18752.17,Billable
4436,130,2,2023-02-28,70.8,209.86584841970367,14858.5,Billable
4437,130,10,2023-03-28,69.6,246.99098521619942,17190.57,Billable
4438,130,3,2023-03-28,58.4,356.50515929852793,20819.9,Billable
4439,130,2,2023-03-28,48.0,209.86584841970367,10073.56,Non-Billable
4440,130,7,2023-04-28,58.4,209.86584841970367,12256.17,Non-Billable
4441,130,10,2023-04-28,55.4,246.99098521619942,13683.3,Billable
4442,130,3,2023-04-28,33.6,356.50515929852793,11978.57,Non-Billable
4443,130,2,2023-04-28,48.7,209.86584841970367,10220.47,Billable
4444,130,7,2023-05-28,29.8,209.86584841970367,6254.0,Billable
4445,130,10,2023-05-28,45.5,246.99098521619942,11238.09,Billable
4446,130,3,2023-05-28,40.9,356.50515929852793,14581.06,Billable
4447,130,2,2023-05-28,26.5,209.86584841970367,5561.44,Non-Billable
4448,130,7,2023-06-28,37.3,209.86584841970367,7828.0,Billable
4449,130,10,2023-06-28,78.0,246.99098521619942,19265.3,Billable
4450,130,2,2023-06-28,29.2,209.86584841970367,6128.08,Billable
4451,130,7,2023-07-28,14.4,209.86584841970367,3022.07,Non-Billable
4452,130,10,2023-07-28,42.3,246.99098521619942,10447.72,Non-Billable
4453,130,3,2023-07-28,36.9,356.50515929852793,13155.04,Billable
4454,130,2,2023-07-28,50.2,209.86584841970367,10535.27,Billable
4455,130,7,2023-08-28,60.3,209.86584841970367,12654.91,Billable
4456,130,10,2023-08-28,19.1,246.99098521619942,4717.53,Non-Billable
4457,130,3,2023-08-28,44.6,356.50515929852793,15900.13,Non-Billable
4458,130,7,2023-09-28,32.3,209.86584841970367,6778.67,Non-Billable
4459,130,3,2023-09-28,57.8,356.50515929852793,20606.0,Billable
4460,130,2,2023-09-28,58.7,209.86584841970367,12319.13,Billable
4461,131,7,2024-05-02,49.8,209.86584841970367,10451.32,Billable
4462,131,12,2024-05-02,21.8,155.80836121681995,3396.62,Non-Billable
4463,131,6,2024-05-02,69.7,311.18528947223797,21689.61,Billable
4464,131,12,2024-06-02,37.5,155.80836121681995,5842.81,Non-Billable
4465,131,10,2024-06-02,19.8,246.99098521619942,4890.42,Non-Billable
4466,131,7,2024-07-02,54.4,209.86584841970367,11416.7,Billable
4467,131,12,2024-07-02,61.8,155.80836121681995,9628.96,Billable
4468,131,10,2024-07-02,68.1,246.99098521619942,16820.09,Billable
4469,131,6,2024-07-02,23.6,311.18528947223797,7343.97,Non-Billable
4470,131,7,2024-08-02,33.8,209.86584841970367,7093.47,Billable
4471,131,10,2024-08-02,74.1,246.99098521619942,18302.03,Billable
4472,131,6,2024-08-02,33.7,311.18528947223797,10486.94,Billable
4473,131,12,2024-09-02,37.2,155.80836121681995,5796.07,Non-Billable
4474,131,6,2024-09-02,25.5,311.18528947223797,7935.22,Non-Billable
4475,131,12,2024-10-02,64.7,155.80836121681995,10080.8,Billable
4476,131,6,2024-10-02,75.8,311.18528947223797,23587.84,Billable
4477,131,7,2024-11-02,37.4,209.86584841970367,7848.98,Billable
4478,131,10,2024-11-02,46.3,246.99098521619942,11435.68,Billable
4479,131,6,2024-11-02,49.1,311.18528947223797,15279.2,Billable
4480,131,7,2024-12-02,62.9,209.86584841970367,13200.56,Non-Billable
4481,132,11,2024-04-29,15.2,210.1115011743209,3193.69,Billable
4482,132,10,2024-04-29,51.9,246.99098521619942,12818.83,Billable
4483,132,9,2024-04-29,59.3,496.7566614134116,29457.67,Non-Billable
4484,132,10,2024-05-29,16.0,246.99098521619942,3951.86,Billable
4485,132,9,2024-05-29,32.8,496.7566614134116,16293.62,Billable
4486,132,10,2024-06-29,24.2,246.99098521619942,5977.18,Billable
4487,132,2,2024-06-29,35.6,209.86584841970367,7471.22,Billable
4488,132,9,2024-06-29,43.3,496.7566614134116,21509.56,Non-Billable
4489,132,10,2024-07-29,41.3,246.99098521619942,10200.73,Billable
4490,132,9,2024-07-29,28.6,496.7566614134116,14207.24,Billable
4491,132,11,2024-08-29,55.0,210.1115011743209,11556.13,Billable
4492,132,2,2024-08-29,16.1,209.86584841970367,3378.84,Billable
4493,132,11,2024-09-29,47.0,210.1115011743209,9875.24,Billable
4494,132,10,2024-09-29,46.7,246.99098521619942,11534.48,Non-Billable
4495,132,9,2024-09-29,19.2,496.7566614134116,9537.73,Billable
4496,132,10,2024-10-29,26.5,246.99098521619942,6545.26,Non-Billable
4497,132,2,2024-10-29,70.0,209.86584841970367,14690.61,Billable
4498,132,9,2024-10-29,72.3,496.7566614134116,35915.51,Billable
4499,132,11,2024-11-29,73.9,210.1115011743209,15527.24,Billable
4500,132,10,2024-11-29,76.9,246.99098521619942,18993.61,Non-Billable
4501,132,2,2024-11-29,65.5,209.86584841970367,13746.21,Billable
4502,132,9,2024-11-29,29.6,496.7566614134116,14704.0,Billable
4503,132,10,2024-12-29,45.7,246.99098521619942,11287.49,Non-Billable
4504,132,2,2024-12-29,29.6,209.86584841970367,6212.03,Non-Billable
4505,132,9,2024-12-29,51.2,496.7566614134116,25433.94,Billable
4506,133,12,2022-10-02,31.3,155.80836121681995,4876.8,Non-Billable
4507,133,10,2022-10-02,77.7,246.99098521619942,19191.2,Non-Billable
4508,133,5,2022-10-02,33.3,333.24426408004217,11097.03,Billable
4509,133,3,2022-10-02,10.4,356.50515929852793,3707.65,Billable
4510,133,10,2022-11-02,36.1,246.99098521619942,8916.37,Billable
4511,133,5,2022-11-02,71.5,333.24426408004217,23826.96,Billable
4512,133,3,2022-11-02,19.2,356.50515929852793,6844.9,Billable
4513,133,12,2022-12-02,70.8,155.80836121681995,11031.23,Billable
4514,133,5,2022-12-02,43.6,333.24426408004217,14529.45,Non-Billable
4515,133,12,2023-01-02,48.9,155.80836121681995,7619.03,Billable
4516,133,10,2023-01-02,29.9,246.99098521619942,7385.03,Billable
4517,133,5,2023-01-02,46.7,333.24426408004217,15562.51,Billable
4518,133,3,2023-01-02,53.4,356.50515929852793,19037.38,Non-Billable
4519,134,3,2022-02-13,65.2,356.50515929852793,23244.14,Non-Billable
4520,134,8,2022-02-13,55.0,246.99098521619942,13584.5,Billable
4521,134,4,2022-02-13,19.1,263.9493860652042,5041.43,Non-Billable
4522,134,7,2022-02-13,59.3,209.86584841970367,12445.04,Billable
4523,134,3,2022-03-13,14.9,356.50515929852793,5311.93,Billable
4524,134,8,2022-03-13,22.1,246.99098521619942,5458.5,Non-Billable
4525,134,4,2022-03-13,17.4,263.9493860652042,4592.72,Billable
4526,134,4,2022-04-13,10.5,263.9493860652042,2771.47,Billable
4527,134,7,2022-04-13,14.1,209.86584841970367,2959.11,Non-Billable
4528,134,11,2022-05-13,42.4,210.1115011743209,8908.73,Billable
4529,134,3,2022-06-13,63.7,356.50515929852793,22709.38,Billable
4530,134,8,2022-06-13,16.1,246.99098521619942,3976.55,Billable
4531,134,11,2022-06-13,42.5,210.1115011743209,8929.74,Billable
4532,134,3,2022-07-13,35.4,356.50515929852793,12620.28,Non-Billable
4533,134,11,2022-07-13,12.3,210.1115011743209,2584.37,Billable
4534,134,3,2022-08-13,45.8,356.50515929852793,16327.94,Non-Billable
4535,134,8,2022-08-13,36.8,246.99098521619942,9089.27,Non-Billable
4536,134,4,2022-08-13,61.1,263.9493860652042,16127.31,Billable
4537,134,11,2022-08-13,60.3,210.1115011743209,12669.72,Billable
4538,134,3,2022-09-13,22.3,356.50515929852793,7950.07,Billable
4539,134,8,2022-09-13,23.9,246.99098521619942,5903.08,Non-Billable
4540,134,4,2022-09-13,74.8,263.9493860652042,19743.41,Non-Billable
4541,134,7,2022-09-13,23.0,209.86584841970367,4826.91,Billable
4542,134,11,2022-09-13,22.1,210.1115011743209,4643.46,Non-Billable
4543,134,3,2022-10-13,73.7,356.50515929852793,26274.43,Billable
4544,134,8,2022-10-13,71.7,246.99098521619942,17709.25,Billable
4545,134,4,2022-10-13,66.0,263.9493860652042,17420.66,Non-Billable
4546,134,7,2022-10-13,15.3,209.86584841970367,3210.95,Billable
4547,134,3,2022-11-13,26.6,356.50515929852793,9483.04,Billable
4548,134,8,2022-11-13,35.5,246.99098521619942,8768.18,Billable
4549,134,4,2022-11-13,69.9,263.9493860652042,18450.06,Non-Billable
4550,134,11,2022-11-13,31.6,210.1115011743209,6639.52,Billable
4551,134,8,2022-12-13,42.4,246.99098521619942,10472.42,Non-Billable
4552,134,4,2022-12-13,25.3,263.9493860652042,6677.92,Billable
4553,134,11,2022-12-13,50.0,210.1115011743209,10505.58,Billable
4554,134,3,2023-01-13,50.4,356.50515929852793,17967.86,Billable
4555,134,8,2023-01-13,60.8,246.99098521619942,15017.05,Billable
4556,134,4,2023-01-13,52.3,263.9493860652042,13804.55,Non-Billable
4557,134,7,2023-01-13,23.1,209.86584841970367,4847.9,Billable
4558,134,11,2023-01-13,21.3,210.1115011743209,4475.37,Billable
4559,134,8,2023-02-13,42.8,246.99098521619942,10571.21,Non-Billable
4560,134,4,2023-02-13,60.3,263.9493860652042,15916.15,Billable
4561,134,7,2023-02-13,72.7,209.86584841970367,15257.25,Billable
4562,134,3,2023-03-13,76.2,356.50515929852793,27165.69,Non-Billable
4563,134,7,2023-03-13,62.7,209.86584841970367,13158.59,Billable
4564,134,3,2023-04-13,61.0,356.50515929852793,21746.81,Non-Billable
4565,134,8,2023-04-13,48.4,246.99098521619942,11954.36,Billable
4566,134,11,2023-04-13,44.2,210.1115011743209,9286.93,Non-Billable
4567,134,3,2023-05-13,46.3,356.50515929852793,16506.19,Non-Billable
4568,134,8,2023-05-13,40.7,246.99098521619942,10052.53,Non-Billable
4569,134,7,2023-05-13,59.3,209.86584841970367,12445.04,Billable
4570,134,11,2023-05-13,35.0,210.1115011743209,7353.9,Billable
4571,134,3,2023-06-13,37.6,356.50515929852793,13404.59,Billable
4572,134,8,2023-06-13,74.6,246.99098521619942,18425.53,Billable
4573,134,11,2023-06-13,74.6,210.1115011743209,15674.32,Non-Billable
4574,134,8,2023-07-13,65.6,246.99098521619942,16202.61,Billable
4575,134,11,2023-07-13,21.4,210.1115011743209,4496.39,Billable
4576,134,3,2023-08-13,49.9,356.50515929852793,17789.61,Billable
4577,134,7,2023-08-13,64.5,209.86584841970367,13536.35,Non-Billable
4578,134,11,2023-08-13,62.4,210.1115011743209,13110.96,Non-Billable
4579,134,8,2023-09-13,43.5,246.99098521619942,10744.11,Non-Billable
4580,134,4,2023-09-13,45.8,263.9493860652042,12088.88,Billable
4581,134,7,2023-09-13,23.7,209.86584841970367,4973.82,Billable
4582,134,11,2023-09-13,79.5,210.1115011743209,16703.86,Billable
4583,134,8,2023-10-13,16.5,246.99098521619942,4075.35,Billable
4584,134,7,2023-11-13,59.0,209.86584841970367,12382.09,Billable
4585,134,11,2023-11-13,62.7,210.1115011743209,13173.99,Billable
4586,134,8,2023-12-13,62.2,246.99098521619942,15362.84,Billable
4587,134,7,2023-12-13,17.3,209.86584841970367,3630.68,Billable
4588,135,8,2022-12-24,56.3,246.99098521619942,13905.59,Non-Billable
4589,135,3,2022-12-24,75.3,356.50515929852793,26844.84,Billable
4590,135,8,2023-01-24,62.3,246.99098521619942,15387.54,Billable
4591,135,8,2023-02-24,40.2,246.99098521619942,9929.04,Billable
4592,135,8,2023-04-24,56.6,246.99098521619942,13979.69,Billable
4593,135,3,2023-04-24,17.3,356.50515929852793,6167.54,Billable
4594,135,3,2023-06-24,37.6,356.50515929852793,13404.59,Non-Billable
4595,135,3,2023-07-24,10.6,356.50515929852793,3778.95,Non-Billable
4596,135,8,2023-08-24,19.4,246.99098521619942,4791.63,Non-Billable
4597,135,3,2023-09-24,51.4,356.50515929852793,18324.37,Non-Billable
4598,135,8,2023-10-24,79.6,246.99098521619942,19660.48,Billable
4599,135,3,2023-10-24,68.8,356.50515929852793,24527.55,Billable
4600,135,8,2023-11-24,61.5,246.99098521619942,15189.95,Billable
4601,135,3,2023-11-24,25.0,356.50515929852793,8912.63,Non-Billable
4602,135,8,2023-12-24,34.2,246.99098521619942,8447.09,Non-Billable
4603,135,3,2023-12-24,67.6,356.50515929852793,24099.75,Billable
4604,135,3,2024-01-24,19.9,356.50515929852793,7094.45,Billable
4605,135,8,2024-02-24,35.1,246.99098521619942,8669.38,Billable
4606,135,3,2024-02-24,37.1,356.50515929852793,13226.34,Billable
4607,135,8,2024-04-24,72.2,246.99098521619942,17832.75,Billable
4608,135,8,2024-05-24,75.1,246.99098521619942,18549.02,Billable
4609,135,8,2024-06-24,43.6,246.99098521619942,10768.81,Non-Billable
4610,135,3,2024-06-24,14.2,356.50515929852793,5062.37,Non-Billable
4611,135,8,2024-07-24,41.0,246.99098521619942,10126.63,Non-Billable
4612,135,3,2024-07-24,40.2,356.50515929852793,14331.51,Non-Billable
4613,135,8,2024-10-24,73.1,246.99098521619942,18055.04,Billable
4614,135,3,2024-10-24,76.7,356.50515929852793,27343.95,Billable
4615,135,8,2024-11-24,57.9,246.99098521619942,14300.78,Non-Billable
4616,135,8,2024-12-24,70.7,246.99098521619942,17462.26,Billable
4617,136,1,2022-10-26,73.4,209.86584841970367,15404.15,Billable
4618,136,10,2022-10-26,63.8,246.99098521619942,15758.02,Billable
4619,136,1,2022-11-26,72.5,209.86584841970367,15215.27,Billable
4620,136,10,2022-11-26,36.0,246.99098521619942,8891.68,Non-Billable
4621,136,1,2022-12-26,79.9,209.86584841970367,16768.28,Billable
4622,136,1,2023-01-26,76.2,209.86584841970367,15991.78,Billable
4623,136,10,2023-01-26,17.4,246.99098521619942,4297.64,Billable
4624,136,1,2023-02-26,10.2,209.86584841970367,2140.63,Billable
4625,136,10,2023-02-26,63.8,246.99098521619942,15758.02,Non-Billable
4626,136,1,2023-04-26,61.6,209.86584841970367,12927.74,Billable
4627,136,10,2023-04-26,17.0,246.99098521619942,4198.85,Billable
4628,136,10,2023-05-26,44.2,246.99098521619942,10917.0,Billable
4629,136,1,2023-06-26,48.1,209.86584841970367,10094.55,Non-Billable
4630,136,1,2023-07-26,35.6,209.86584841970367,7471.22,Billable
4631,136,10,2023-08-26,78.2,246.99098521619942,19314.7,Non-Billable
4632,136,1,2023-10-26,38.6,209.86584841970367,8100.82,Billable
4633,136,1,2023-11-26,26.0,209.86584841970367,5456.51,Billable
4634,136,10,2023-11-26,66.9,246.99098521619942,16523.7,Billable
4635,136,1,2023-12-26,47.1,209.86584841970367,9884.68,Billable
4636,136,10,2023-12-26,24.0,246.99098521619942,5927.78,Billable
4637,136,10,2024-01-26,11.7,246.99098521619942,2889.79,Non-Billable
4638,136,1,2024-02-26,34.4,209.86584841970367,7219.39,Non-Billable
4639,136,10,2024-02-26,41.3,246.99098521619942,10200.73,Non-Billable
4640,136,1,2024-03-26,27.8,209.86584841970367,5834.27,Billable
4641,136,1,2024-04-26,33.4,209.86584841970367,7009.52,Non-Billable
4642,136,10,2024-04-26,64.4,246.99098521619942,15906.22,Non-Billable
4643,136,1,2024-05-26,67.6,209.86584841970367,14186.93,Billable
4644,136,10,2024-05-26,68.7,246.99098521619942,16968.28,Billable
4645,136,1,2024-06-26,20.4,209.86584841970367,4281.26,Billable
4646,136,10,2024-06-26,46.7,246.99098521619942,11534.48,Billable
4647,136,1,2024-07-26,43.3,209.86584841970367,9087.19,Billable
4648,136,10,2024-08-26,17.0,246.99098521619942,4198.85,Billable
4649,136,1,2024-09-26,11.7,209.86584841970367,2455.43,Billable
4650,136,10,2024-09-26,13.5,246.99098521619942,3334.38,Non-Billable
4651,136,1,2024-10-26,42.7,209.86584841970367,8961.27,Billable
4652,137,4,2022-05-07,63.0,263.9493860652042,16628.81,Non-Billable
4653,137,9,2022-05-07,28.9,496.7566614134116,14356.27,Billable
4654,137,12,2022-05-07,56.7,155.80836121681995,8834.33,Non-Billable
4655,137,4,2022-06-07,13.0,263.9493860652042,3431.34,Non-Billable
4656,137,9,2022-06-07,12.7,496.7566614134116,6308.81,Non-Billable
4657,137,10,2022-07-07,67.5,246.99098521619942,16671.89,Billable
4658,137,4,2022-07-07,47.0,263.9493860652042,12405.62,Billable
4659,137,9,2022-07-07,55.4,496.7566614134116,27520.32,Billable
4660,137,12,2022-07-07,40.7,155.80836121681995,6341.4,Billable
4661,137,10,2022-08-07,36.8,246.99098521619942,9089.27,Non-Billable
4662,137,4,2022-08-07,17.1,263.9493860652042,4513.53,Billable
4663,137,9,2022-08-07,20.4,496.7566614134116,10133.84,Billable
4664,137,4,2022-09-07,28.6,263.9493860652042,7548.95,Billable
4665,137,9,2022-09-07,63.4,496.7566614134116,31494.37,Billable
4666,137,10,2022-10-07,77.7,246.99098521619942,19191.2,Non-Billable
4667,137,4,2022-10-07,30.2,263.9493860652042,7971.27,Non-Billable
4668,137,9,2022-10-07,79.7,496.7566614134116,39591.51,Billable
4669,137,12,2022-10-07,14.7,155.80836121681995,2290.38,Billable
4670,137,4,2022-11-07,79.2,263.9493860652042,20904.79,Non-Billable
4671,137,4,2022-12-07,73.3,263.9493860652042,19347.49,Billable
4672,137,12,2022-12-07,68.9,155.80836121681995,10735.2,Non-Billable
4673,137,10,2023-01-07,11.9,246.99098521619942,2939.19,Non-Billable
4674,137,4,2023-01-07,16.7,263.9493860652042,4407.95,Non-Billable
4675,137,9,2023-01-07,65.9,496.7566614134116,32736.26,Billable
4676,137,12,2023-01-07,59.1,155.80836121681995,9208.27,Non-Billable
4677,137,10,2023-02-07,51.7,246.99098521619942,12769.43,Non-Billable
4678,137,4,2023-02-07,20.3,263.9493860652042,5358.17,Billable
